cnpj_basico,case_number,class_iii_face_sum,establishment_cnpjs,claim_count,debtor_name,stage,is_related_party,above_floor,band,doc_id,creditor_name_as_printed,flags,extracted_at,extracted_by
59588111,0001639-09.2026.8.17.2810,8555161.50,59588111000103,1,E FALENCIA,,,1,FLOOR,5da7b77bb56987c0953fc02532d71c91d78b3527,VOTORANTIM S.A,ROWS:p13r24,2026-09-03T23:36:48Z,build
14263981,1000117-72.2020.8.26.0260,8492500.00,14263981000174,1,Ativos,,,1,FLOOR,f41f56937a1d74e42342159ecc0f7b0b6cac3202,MG6 INVESTIMENTOS LTDA,ROWS:p3r18|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
10509915,0000880-57.2020.8.17.2001,8433590.01,10509915000180,1,e Falência,,,1,FLOOR,44ecd0afa707dc9a78430215646a429a26d22516,MINERACAO AURORA LTDA,"ALT_VALUE:R$2.710.146,67|ALT_VALUE:R$5.723.443,34|ROWS:p10r60|UNRECONCILED_SOURCE|VALUE_COL:2ª_Lista",2026-09-03T23:36:47Z,build
00802235,5057720-48.2025.8.24.0023,8354815.13,00802235000105,1,Grupo Rech | Administração Judicial - Credibilità,,,1,FLOOR,cf92cff797d25108be0439a46ee6864d615a1be4,PENDENTE DE REGULARIZAÇÃO,ROWS:p1r23|UNRECONCILED_SOURCE|VALUE_COL:Valor_Após_Analise,2026-09-03T23:36:48Z,build
05607230,5057720-48.2025.8.24.0023,8353250.00,05607230000480,1,Grupo Rech | Administração Judicial - Credibilità,,,1,FLOOR,cf92cff797d25108be0439a46ee6864d615a1be4,NÃO,ROWS:p1r27|UNRECONCILED_SOURCE|VALUE_COL:Valor_Após_Analise,2026-09-03T23:36:48Z,build
37255049,5164979-18.2026.8.09.0110,8134852.72,37255049000103,9,"e informem eventuais créditos perante as devedoras, para divulgação aos demais interessa",,,1,FLOOR,9eb5be419208c690ce6c04d698cfa411fba51ded,SICOOB CREDIGOIAS COOPERATIVA DE CREDITO LTDA,"LIKELY_FINANCIAL_BY_NAME|ROWS:p5r25,p5r26,p5r27,p5r28,p5r29,p5r30,p5r31,p5r32,p5r33|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
04222931,0873061-47.2023.8.19.0001,8012248.57,04222931000195,1,Real Distribuidora – Processo nº 0873061-47.2023.8.19.0001 – e-mail: admjudunica@inova-aj.com.br – INOVA,,,1,FLOOR,8eb5d0d64353bf5fcd1122d1a511b7ca9884e3bd,"Avenida Torquato Tapajos, 7937, Lote 14, 14B, Taruma, Manaus/ AM - CEP 69041025","ALT_VALUE:R$5.825.770,44|ROWS:p1r25",2026-09-03T23:36:48Z,build
54366547,4000807-49.2026.8.26.0354,8000000.00,00000000000191|02398976000190|28138113004164|54366547000134|54366547003400|60701190481609,1,Nair Kawakami Morioka e Outros – VTL,,,1,FLOOR,abf6f46571cf6e72ecac4025383c82de99ef2939,TITULARES DE CRÉDITOS QUIROGRAFÁRIOS SEQUENCIA EMPRESA CREDOR CNPJ / CPF ENDEREÇO BAIRRO CEP CIDADE UF ENDEREÇO ELETRONICO NATUREZA DOCUMENTO VALOR EM R$ 1 PRODUTOR RURAL (TAIKI MORIOKA) COOPERATIVA DOS PLANTADORES DE CANA DO ESTADO SÃO PAULO,LONG_CHUNK|MULTI_ROOT|ROWS:p4r1|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
07502031,5341375-33.2026.8.09.0049,7977879.63,07502031000190,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Cooperativa de Crédito de Livre Admissão Centro Oeste Ltda - Sicoob Emprecred,LIKELY_FINANCIAL_BY_NAME|ROWS:p12r7|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
35571249,0822279-56.2026.8.15.2001,7778971.39,35571249000131,1,DIAGSON DIAGNOSTICO EM ULTRA SONOGRAFIA MED FETAL LTDA – EPP – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,088be5223af3f8c9fa20abea588d45b3da85a782,SICREDI EVOLUCAO - COOP CREDITO POUPANCA E INVESTIME NTO,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r81,2026-09-03T23:36:48Z,build
05044984,0005010-98.2023.8.16.0001,7715049.72,05044984000126,1,Marques Administrações Judiciais,,,1,FLOOR,b465a5d11eec7a46656b594fa59c62d80724e0a1,Legrand Pharma Industria Farmaceutica Ltda,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p28r5,2026-09-03T23:36:48Z,build
12447077,0000880-57.2020.8.17.2001,7707516.40,12447077000193,1,e Falência,,,1,FLOOR,44ecd0afa707dc9a78430215646a429a26d22516,BRASIL ASFALTOS LTDA,"ALT_VALUE:R$613.244,70|ALT_VALUE:R$7.094.271,70|ROWS:p10r9|UNRECONCILED_SOURCE|VALUE_COL:2ª_Lista",2026-09-03T23:36:47Z,build
81192106,4000167-23.2025.8.26.0373,7666039.90,81192106000136,4,Cerealista Sa,,,1,FLOOR,18975be46188194b42b5cec2007635d33a16225c,COOPERATIVA DE CREDITO POUPANCA E INVESTIMENTO NOSSA TERRA SICREDI NOSSA TERRA PRSP,"LIKELY_FINANCIAL_BY_NAME|ROWS:p8r10,p8r11,p8r12,p8r13|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
10860776,0000721-61.2024.8.17.2620,7562593.19,10860776000135,1,GRUPO DIVINA INDUSTRIA DE COURO LTDA – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,38f0c15b8a2d8dc124ae88df3b8958088a54cfcc,FINANCA FOMENTO MERCANTIL LTDA,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r41,2026-09-03T23:36:48Z,build
11385941,5057720-48.2025.8.24.0023,7525940.00,11385941000107,1,Grupo Rech | Administração Judicial - Credibilità,,,1,FLOOR,cf92cff797d25108be0439a46ee6864d615a1be4,SIM,ROWS:p2r23|UNRECONCILED_SOURCE|VALUE_COL:Valor_Após_Analise,2026-09-03T23:36:48Z,build
10956258,0011283-80.2023.8.17.2001,7251967.09,10956258000110,1,Náutico - Página — Lindoso e Araujo,,,1,FLOOR,677be5783c06848acb5f46b0d8db0aea7876624a,"FEDERACAO PERNAMBUCANA DE FUTEBOL, CPF/CNPJ Nº",PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p12r9,2026-09-03T23:36:47Z,build
07207996,0020255-24.2020.5.04.0104,7186584.64,07207996000150,1,Base | AJ RUIZ - Administração Judicial,,,1,FLOOR,2407a56c35028c413305535a1dd008db0d00dcd7,NUC CIDADE DE DEUS - S/N - 4º ANDAR PRED PRATA - VL YARA - OSASCO - SP - CEP 06029-900,ALT_VALUE:BANCOS|ROWS:p2r12|VALUE_COL:Valor_Do_Crédito,2026-09-03T23:36:48Z,build
31872495,0005010-98.2023.8.16.0001,7160294.01,31872495000172,1,Marques Administrações Judiciais,,,1,FLOOR,b465a5d11eec7a46656b594fa59c62d80724e0a1,Banco C6 S.A.,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p20r8,2026-09-03T23:36:48Z,build
48430290,0804401-51.2025.8.14.0039,7135516.97,48430290000130,1,SOJAL COMERCIA,,,1,FLOOR,c56751547323616443dc07ccc6d6c553539dec25,ADDIANTE S.A,ROWS:p1r2,2026-09-03T23:36:47Z,build
21203489,0804401-51.2025.8.14.0039,7058181.50,21203489000764|21203489000926,1,SOJAL COMERCIA,,,1,FLOOR,c56751547323616443dc07ccc6d6c553539dec25,SOLUS INDUSTRIA QUIMICA LTDA,ROWS:p2r10,2026-09-03T23:36:47Z,build
92693118,0000472-94.2012.5.06.0193,6917473.54,92693118000160,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Barão de Itapagipe, 225, Rio Comprido/RJ",ROWS:p63r12|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
60701190,0000410-68.2021.8.16.0174,6832295.57,60701190000104,1,consonância,,,1,FLOOR,b1a9f73b4c119a16aede49b05ad9f554fb74bc97,e Itaú Unibanco S.A.,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p14r16,2026-09-03T23:36:48Z,build
60746948,0008897-71.2025.8.16.0017,6831802.56,60746948000112,1,Marques Administrações Judiciais,,,1,FLOOR,1180d0ff83f8b661ab4fd94fbaaced46755aea7c,"Banco Bradesco S.A. (CNPJ agosto de 2025. Eu, Anastácio Borges dos Santos Jr, Analista Judiciário, conferi, n°",LIKELY_FINANCIAL_BY_NAME|ROWS:p2r149|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
29720639,0001639-09.2026.8.17.2810,6750000.00,29720639000123,2,E FALENCIA,,,1,FLOOR,5da7b77bb56987c0953fc02532d71c91d78b3527,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS JPM III,"LIKELY_FINANCIAL_BY_NAME|ROWS:p13r14,p13r16",2026-09-03T23:36:48Z,build
18563847,5008793-34.2023.8.24.0019,6738246.38,18563847000140,1,AZEPLAST INDÚSTRIA E COMÉRCIO LTDA,,,1,FLOOR,229081edb0eaccd400fcad129b25a20d453416b7,LIBRA II NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p1r38,2026-09-03T23:36:48Z,build
41324359,5341375-33.2026.8.09.0049,6642118.99,41324359000100,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Fabrica De Ração,ROWS:p13r19|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
61615191,0000472-94.2012.5.06.0193,6623625.24,61615191000190,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Joaquim Antunes, 578, Pinheiros, São Paulo – SP, Cep: 05415001",ROWS:p70r9|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
06284974,0032731-52.2010.8.17.0001,6434083.18,06284974000635,1,E FALENCIA,,,1,FLOOR,bf3c4e448c3e0499bc7b3b13b6efa1d1598d598a,,NAME_MISSING|ROWS:p8r2|UNRECONCILED_SOURCE|VALUE_COL:Crédito_1ª_Lista,2026-09-03T23:36:47Z,build
17192451,0020255-24.2020.5.04.0104,6300000.00,17192451000170,1,Base | AJ RUIZ - Administração Judicial,,,1,FLOOR,2407a56c35028c413305535a1dd008db0d00dcd7,"PC ALFREDO EGYDIO DE SOUZA ARANHA, 100 - TORRE OLAVO SETUBAL 7º ANDAR - PQ JABAQUARA - SÃO PAULO - SP - CEP 04344-902",ALT_VALUE:BANCOS|ROWS:p2r14|VALUE_COL:Valor_Do_Crédito,2026-09-03T23:36:48Z,build
15626673,0804401-51.2025.8.14.0039,6258845.34,15626673000129|15626673000390|15626673000552,1,SOJAL COMERCIA,,,1,FLOOR,c56751547323616443dc07ccc6d6c553539dec25,NORTESUL COMERCIAL AGRICOLA LTDA,ROWS:p2r5,2026-09-03T23:36:47Z,build
00000000,0002484-82.2022.8.17.2001,6252701.01,00000000000191,4,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,BANCO DO BRASIL S.A,"LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r56,p7r77,p8r82,p9r58",2026-09-03T23:36:48Z,build
90400888,5341375-33.2026.8.09.0049,6202478.95,90400888000142,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Banco Santander (Brasil) S.A.,LIKELY_FINANCIAL_BY_NAME|ROWS:p10r39|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
30278428,0005010-98.2023.8.16.0001,5955264.10,30278428000323,1,Marques Administrações Judiciais,,,1,FLOOR,b465a5d11eec7a46656b594fa59c62d80724e0a1,L'Oreal Brasil Comercio de Cosmeticos Ltda,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p28r10,2026-09-03T23:36:48Z,build
00000000,0003971-03.2023.8.16.0119,5925881.10,00000000000191,1,Marques Administrações Judiciais,,,1,FLOOR,1209dafe77b7708945a17e0f6d11db9b41daea47,Banco Do Brasil S/A,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p10r3,2026-09-03T23:36:48Z,build
18871750,5057720-48.2025.8.24.0023,5875236.13,18871750000102,1,Grupo Rech | Administração Judicial - Credibilità,,,1,FLOOR,cf92cff797d25108be0439a46ee6864d615a1be4,NÃO,ROWS:p1r26|UNRECONCILED_SOURCE|VALUE_COL:Valor_Após_Analise,2026-09-03T23:36:48Z,build
10775286,0002484-82.2022.8.17.2001,5843155.75,10775286000807,2,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,CATAO CONFECCOES LTDA,"PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r60,p9r62",2026-09-03T23:36:48Z,build
47151680,0804401-51.2025.8.14.0039,5767665.60,31652424000164|47151680000108,1,SOJAL COMERCIA,,,1,FLOOR,c56751547323616443dc07ccc6d6c553539dec25,FARM TECH IBBA I FIDC,LIKELY_FINANCIAL_BY_NAME|MULTI_ROOT|ROWS:p1r13,2026-09-03T23:36:47Z,build
90400888,4000167-23.2025.8.26.0373,5767145.07,90400888000142,6,Cerealista Sa,,,1,FLOOR,18975be46188194b42b5cec2007635d33a16225c,BANCO SANTANDER (BRASIL) S/A,"LIKELY_FINANCIAL_BY_NAME|ROWS:p8r25,p8r26,p8r27,p8r28,p8r29,p8r30|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
60889128,8005129-09.2023.8.05.0039,5733764.93,60889128000180,1,e na falência,,,1,FLOOR,a0ae32a59c2928e385c610811f80949f98723486,BANCO SOFISA S.A.,LIKELY_FINANCIAL_BY_NAME|ROWS:p5r13|UNRECONCILED_SOURCE|VALUE_COL:Valor_Do_Crédito_2º_Edital_De_Credores,2026-09-03T23:36:47Z,build
16404287,0020255-24.2020.5.04.0104,5686333.34,16404287057009,1,Base | AJ RUIZ - Administração Judicial,,,1,FLOOR,2407a56c35028c413305535a1dd008db0d00dcd7,"Av. Brg. Faria Lima, 1355 - Pinheiros, São Paulo - SP - CEP 01452-002",ROWS:p4r14,2026-09-03T23:36:48Z,build
60746948,0019761-43.2024.8.17.2001,5470219.17,60746948000112,2,GRUPO ADLIM – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,a32497797bacd26aee3d411b89e47dce32e5a250,"BANCO BRADESCO S.A., CPF/CNPJ/OAB nº","LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p66r68,p97r20",2026-09-03T23:36:48Z,build
90400888,0005010-50.2013.8.24.0026,5449019.47,90400888000142,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,BANCO SANTANDER (BRASIL) S/A,LIKELY_FINANCIAL_BY_NAME|ROWS:p13r9|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
07237373,0008526-45.2025.8.17.2001,5413142.01,07237373019220,1,E FALENCIA,,,1,FLOOR,1658892fa167d2330f5086c9fbc19999d00549f1,BANCO DO NORDESTE DO BRASIL SA,LIKELY_FINANCIAL_BY_NAME|ROWS:p5r66,2026-09-03T23:36:47Z,build
32193199,0002484-82.2022.8.17.2001,5397872.90,32193199000108,3,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,GCD ADMINISTRADORA DE CARTOES DE CREDITO LTDA,"PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r73,p7r97,p9r71",2026-09-03T23:36:48Z,build
15114366,0005010-98.2023.8.16.0001,5372374.77,15114366000240,1,Marques Administrações Judiciais,,,1,FLOOR,b465a5d11eec7a46656b594fa59c62d80724e0a1,Banco Bocom Bbm S.A.,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p20r6,2026-09-03T23:36:48Z,build
00360305,0822279-56.2026.8.15.2001,5341268.62,00360305000104,1,DIAGSON DIAGNOSTICO EM ULTRA SONOGRAFIA MED FETAL LTDA – EPP – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,088be5223af3f8c9fa20abea588d45b3da85a782,CAIXA ECONOMICA FEDERAL,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r44,2026-09-03T23:36:48Z,build
60701190,0008526-45.2025.8.17.2001,5337705.09,60701190000104,1,E FALENCIA,,,1,FLOOR,1658892fa167d2330f5086c9fbc19999d00549f1,ITAU UNIBANCO S.A,LIKELY_FINANCIAL_BY_NAME|ROWS:p5r56,2026-09-03T23:36:47Z,build
60746948,5341375-33.2026.8.09.0049,5316666.67,60746948000112,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Banco Bradesco S.A.,LIKELY_FINANCIAL_BY_NAME|ROWS:p10r32|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
00000000,0005010-50.2013.8.24.0026,5244189.11,00000000505803,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,BANCO DO BRASIL S/A,LIKELY_FINANCIAL_BY_NAME|ROWS:p13r4|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
00000000,0007565-40.2020.8.17.2370,5148206.49,00000000506281,1,e Falência,,,1,FLOOR,849d4fe5adce792f073eb0cbe52a2f1d8075a473,00.000.000/5062-81,ROWS:p15r14,2026-09-03T23:36:48Z,build
33284522,0873061-47.2023.8.19.0001,5064633.83,33284522000626,1,Real Distribuidora – Processo nº 0873061-47.2023.8.19.0001 – e-mail: admjudunica@inova-aj.com.br – INOVA,,,1,FLOOR,8eb5d0d64353bf5fcd1122d1a511b7ca9884e3bd,"Rod. Presidente Dutra, Km 141, s/n, Km 141, Eugenio de Mello, São Paulo CEP 12247901","ALT_VALUE:R$3.682.536,03|ROWS:p1r35",2026-09-03T23:36:48Z,build
34274233,0000472-94.2012.5.06.0193,5004769.60,34274233000102,2,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua General Canabarro, 500, Bairro Maracanã, na cidade do Rio de Janeiro/RJ","ROWS:p71r8,p76r5|VALUE_COL:Valor_Atualizado",2026-09-03T23:36:47Z,build
90400888,0020255-24.2020.5.04.0104,5000000.00,90400888000142,1,Base | AJ RUIZ - Administração Judicial,,,1,FLOOR,2407a56c35028c413305535a1dd008db0d00dcd7,"AV PRES JUSCELINO KUBITSCHEK, 2041 - CONJ 281-BLOCO A-COND WTORRE JK - VL NOVA CONCEIÇÃO - SÃO PAULO - CEP 04543-011",ALT_VALUE:BANCOS|ROWS:p2r16|VALUE_COL:Valor_Do_Crédito,2026-09-03T23:36:48Z,build
60746948,5264228-81.2025.8.09.0172,4951238.73,60746948000112,1,CINCOS CONSULTORIA ORGANIZACIONAL LTDA,,,1,FLOOR,301e3cf58b98f2b74920b96d29220c90ddc094e5,,NAME_MISSING|ROWS:p1r1|UNRECONCILED_SOURCE|VALUE_COL:Valor_Do_Crédito,2026-09-03T23:36:48Z,build
03981899,8005129-09.2023.8.05.0039,4940520.91,03981899000169,2,e na falência,,,1,FLOOR,a0ae32a59c2928e385c610811f80949f98723486,JF PASQUA CONDUTORES ELETRICOS LTDA,"ROWS:p8r4,p18r6|UNRECONCILED_SOURCE",2026-09-03T23:36:47Z,build
07237373,0802426-35.2019.8.10.0000,4771560.11,07237373024061,1,Roque Materiais para Construção - Real Brasil Consultoria,,,1,FLOOR,d85bdfbfbdc814ff10df1dbd8c2e47f1e34386aa,"AV. GUAJAJARAS, 300, JARDIM SAO CRISTOVAO - 65055-285, SÃO LUÍS - MA",ROWS:p2r1|VALUE_COL:Saldo_Total,2026-09-03T23:36:48Z,build
58616418,0005010-50.2013.8.24.0026,4760530.36,58616418000108,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,BANCO FIBRA S/A,LIKELY_FINANCIAL_BY_NAME|ROWS:p13r6|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
19709369,0000472-94.2012.5.06.0193,4757312.99,19709369000104,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"RUA AFRICA DO SUL, n.º 01, SALA 206, QUADRA B, LOTE 01, Centro, Igarassú-PE., CEP 53.610-294",ROWS:p74r13|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
00000000,0001943-40.2024.8.16.0115,4719186.39,00000000000191,1,- D & D LOGÍSTICA E TRANSPORTE Comercia,,,1,FLOOR,dfc3207dcd0fa485a74eefea8e9db729618a8aea,Banco Do Brasil S.A.,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r8,2026-09-03T23:36:48Z,build
58160789,0002484-82.2022.8.17.2001,4717582.89,58160789000128,1,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,BANCO SAFRA S.A,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p7r79,2026-09-03T23:36:48Z,build
21998451,0005010-98.2023.8.16.0001,4694462.47,21998451001373,1,Marques Administrações Judiciais,,,1,FLOOR,b465a5d11eec7a46656b594fa59c62d80724e0a1,Pro Nova Distribuidora e Comercio de Cosmeticos Ltda,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p30r9,2026-09-03T23:36:48Z,build
52311347,5057720-48.2025.8.24.0023,4681142.41,52311347000906,1,Grupo Rech | Administração Judicial - Credibilità,,,1,FLOOR,cf92cff797d25108be0439a46ee6864d615a1be4,NÃO,ROWS:p1r3|UNRECONCILED_SOURCE|VALUE_COL:Valor_Após_Analise,2026-09-03T23:36:48Z,build
05399071,5011460-87.2023.8.24.0020,4680282.82,05399071000122,1,TOP TEXTIL EMBALAGENS LTDA,,,1,FLOOR,741aed48dd004485cbfaf3bc50def81229cab4e3,AV BURITI,ROWS:p2r66|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
32851823,5012743-51.2023.8.24.0019,4672725.10,32851823000117,1,Alto Uruguai Indústria e Comércio de Óleos Ltda,,,1,FLOOR,75336e98f447837fcdb5e795c7aa49c9bea54c52,SERRINHA AMBIENTAL TRANSPORTES LTDA,ROWS:p1r35|VALUE_COL:Valor_Do_Crédito,2026-09-03T23:36:48Z,build
60701190,0019761-43.2024.8.17.2001,4610725.19,60701190000104,1,GRUPO ADLIM – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,a32497797bacd26aee3d411b89e47dce32e5a250,"ITAU UNIBANCO S.A., CPF/CNPJ/OAB nº",LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p67r21,2026-09-03T23:36:48Z,build
92660604,5011369-81.2026.8.09.0093,4591380.00,92660604014132,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,c536a2fa4da39efaa9c4b859cacb48e293873548,"Av. Santa Bárbara do Sul, S/N, Jardim Petrópolis, CEP 98030-440, em Cruz Alta - RS.",ROWS:p3r7|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
33337122,0020255-24.2020.5.04.0104,4589364.33,33337122005358,1,Base | AJ RUIZ - Administração Judicial,,,1,FLOOR,2407a56c35028c413305535a1dd008db0d00dcd7,"AV SIDNEY CARDON DE OLIVEIRA,1879 - PAULINIA-SP - CEP 13140-000",ROWS:p3r20,2026-09-03T23:36:48Z,build
00360305,8005129-09.2023.8.05.0039,4585036.12,00360305000104,2,e na falência,,,1,FLOOR,a0ae32a59c2928e385c610811f80949f98723486,CAIXA ECONOMICA FEDERAL,"LIKELY_FINANCIAL_BY_NAME|ROWS:p6r3,p17r8|UNRECONCILED_SOURCE|VALUE_COL:Valor_Do_Crédito_2º_Edital_De_Credores",2026-09-03T23:36:47Z,build
00360305,0000721-61.2024.8.17.2620,4561019.96,00360305000104,2,GRUPO DIVINA INDUSTRIA DE COURO LTDA – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,38f0c15b8a2d8dc124ae88df3b8958088a54cfcc,CAIXA ECONOMICA FEDERAL,"LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r15,p2r24",2026-09-03T23:36:48Z,build
22415372,0005010-50.2013.8.24.0026,4514078.28,22415372000111,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,FUNDO DE RECUPERAÇÃO DE ATIVOS,ROWS:p14r57|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
19907274,5341375-33.2026.8.09.0049,4500000.00,19907274000197,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Bacupari Agroindustria - Lakes Fish,ROWS:p10r29|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
29309127,0000472-94.2012.5.06.0193,4484696.43,29309127000179,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Avenida Brasil, nº 703, Jardim América, CEP 01431-000, São Paulo/SP",ROWS:p62r6|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
00000000,0000436-69.2024.5.09.0671,4441128.00,00000000542598|07155032000105|58160789000128,1,GRUPO FOREST – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,424b54fee6a110938dcb9ca54168acdb6434dece,"jaques.iglicky@bancodaycoval.com.br CAPITAL DE GIRO 2023005743 R$ 8 8.895,41 169 BANCO DO BRASIL SA",LIKELY_FINANCIAL_BY_NAME|LONG_CHUNK|MULTI_ROOT|ROWS:p12r2|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
08529013,0000472-94.2012.5.06.0193,4386076.47,08529013000164,2,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Engenheiro Carlos Stevenson, nº 80, 10º andar, conjunto 101, Sala “A”, Nova Campinas, CEP: 13092-132, Campinas/SP","ROWS:p69r4,p71r15|VALUE_COL:Valor_Atualizado",2026-09-03T23:36:47Z,build
00360305,0873061-47.2023.8.19.0001,4362147.27,00360305000104,1,Real Distribuidora – Processo nº 0873061-47.2023.8.19.0001 – e-mail: admjudunica@inova-aj.com.br – INOVA,,,1,FLOOR,8eb5d0d64353bf5fcd1122d1a511b7ca9884e3bd,"Bancario Sul, Quadra 04, 34, Bloca A, Asa Sul, Brasília/DF - CEP 70092900","ALT_VALUE:R$3.171.752,40|ROWS:p1r19",2026-09-03T23:36:48Z,build
