doc_id,case_number,doc_type,publication_date,source_url,file_path,pages,printed_total_by_class,status,strategy,layout_id,notes,extracted_at,extracted_by
55e4976b8f3c5c9f56431363c4806035dc8edb53,0054509-78.1997.8.19.0001,QGC,2024-02-05,https://inova-aj.com.br/wp-content/uploads/2024/04/Atlantis-Edital-2o-Rateio.pdf,/home/user/Anteparo/data/pdfs/inova-aj.com.br/55e4976b8f3c5c9f.pdf,2,[],OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_ROWS,2026-09-03T23:31:43Z,ingest
3386ec7d9cf9857e92bdd95163319006af2ffa49,0255180-67.2007.8.26.0100,QGC,2022-03-09,https://gatekeeperaj.com.br/wp-content/uploads/2026/03/BRA2_merged.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/3386ec7d9cf9857e.pdf,86,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""2130799733.88"", ""count"": null, ""page"": 1, ""section"": 0}, {""class"": null, ""currency"": ""BRL"", ""total"": ""1840988.20"", ""count"": null, ""page"": 2, ""section"": 2}, {""class"": null, ""currency"": ""BRL"", ""total"": ""130000.00"", ""count"": null, ""page"": 2, ""section"": 6}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": ""28474811.81"", ""count"": null, ""page"": 16, ""section"": 7}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": ""96266438.38"", ""count"": null, ""page"": 16, ""section"": 8}, {""class"": null, ""currency"": ""BRL"", ""total"": ""1972293153.10"", ""count"": null, ""page"": 86, ""section"": 12}, {""class"": null, ""currency"": ""BRL"", ""total"": ""31217575.52"", ""count"": null, ""page"": 86, ""section"": 13}, {""class"": null, ""currency"": ""BRL"", ""total"": ""576766.86"", ""count"": null, ""page"": 86, ""section"": 14}]",OK,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:31:43Z,ingest
38dfb69ffc9adf344b604e4975cb6eb1305eab66,5001743-15.2025.8.08.0024,PLAN,,https://rlg-aj.com.br/wp-content/uploads/2025/02/Plano-de-Recuperacao-Judicial-Contemporanea.pdf,/home/user/Anteparo/data/pdfs/rlg-aj.com.br/38dfb69ffc9adf34.pdf,29,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""25181522.60"", ""count"": null, ""page"": 17, ""section"": 0}, {""class"": null, ""currency"": ""BRL"", ""total"": ""16000.00"", ""count"": null, ""page"": 27, ""section"": 1}]",OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:31:43Z,ingest
cb001882ed4df47d5f00de6e36ad6a1983a41901,0054509-78.1997.8.19.0001,QGC,2024-02-05,https://inova-aj.com.br/wp-content/uploads/2024/04/Atlantis-Edital-Informacoes-dos-Credores.pdf,/home/user/Anteparo/data/pdfs/inova-aj.com.br/cb001882ed4df47d.pdf,2,[],OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_ROWS,2026-09-03T23:31:43Z,ingest
d22af55780f1fbc37f19a49632dbb9b0aa9325ca,0007113-75.2018.8.26.0001,UNKNOWN,,https://gatekeeperaj.com.br/wp-content/uploads/2025/10/RELACAO-DE-CREDORES.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/d22af55780f1fbc3.pdf,1,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:31:43Z,ingest
f4d39c4c07f8900da5e8b722a70d8c3f5828d9ab,5001743-15.2025.8.08.0024,AJ_LIST,2026-05-25,https://rlg-aj.com.br/wp-content/uploads/2025/02/20260522-Sentenca-de-Convolacao-da-RJ-em-Falencia-e-Nomeacao-RLG-Contemporanea.pdf,/home/user/Anteparo/data/pdfs/rlg-aj.com.br/f4d39c4c07f8900d.pdf,6,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:31:43Z,ingest
d4a1e219a2c75780693f1d792c10e84e305c8bed,1005079-94.2024.8.26.0100,AJ_LIST,2025-07-25,https://gatekeeperaj.com.br/wp-content/uploads/2025/10/EDITAL-CONV-BERTINIS.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/d4a1e219a2c75780.pdf,4,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:31:43Z,ingest
dc67a648852f7ceb7fdb1a1805509d68c8d315e4,1005079-94.2024.8.26.0100,QGC,2025-07-25,https://gatekeeperaj.com.br/wp-content/uploads/2026/01/Segunda-Relacao.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/dc67a648852f7ceb.pdf,5,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""181732.97"", ""count"": null, ""page"": 2, ""section"": 0}]",OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:31:43Z,ingest
c1a07a98384b6b0fb8dd9d1dd75880f4b5cbf031,5004799-61.2024.8.24.0019,QGC,,https://rlg-aj.com.br/wp-content/uploads/2024/05/8.-Primeiro-Modificativo-ao-Plano-de-Recuperacao-Judicial-Diomar.pdf,/home/user/Anteparo/data/pdfs/rlg-aj.com.br/c1a07a98384b6b0f.pdf,55,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""5319859.40"", ""count"": null, ""page"": 45, ""section"": 14}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:31:43Z,ingest
ba9636d4566fb7e8181de9ca4ef2ac2d4d3cabd2,1005079-94.2024.8.26.0100,QGC,2025-07-25,https://gatekeeperaj.com.br/wp-content/uploads/2026/06/QGC-BERTINI-16.06.2026.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/ba9636d4566fb7e8.pdf,6,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""148345553.41"", ""count"": null, ""page"": 1, ""section"": 0}, {""class"": null, ""currency"": ""BRL"", ""total"": ""117823.36"", ""count"": null, ""page"": 2, ""section"": 1}, {""class"": null, ""currency"": ""BRL"", ""total"": ""53990312.43"", ""count"": null, ""page"": 3, ""section"": 3}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": ""38839.13"", ""count"": null, ""page"": 4, ""section"": 5}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": ""30259382.45"", ""count"": null, ""page"": 5, ""section"": 6}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": ""63939196.04"", ""count"": null, ""page"": 6, ""section"": 7}]",OK,TABLE,TABLE_RULED,prose_signal=0; classIII=PASS,2026-09-03T23:31:43Z,ingest
683a8945fa648cbf61996b9e8d71de5dcffff3c9,5001386-56.2018.8.21.0044,UNKNOWN,,https://www.cb2d.com.br/portal/_uploads/09a5913a-6446-44a7-8296-df2a86427fbb.pdf,/home/user/Anteparo/data/pdfs/cb2d.com.br/683a8945fa648cbf.pdf,1,[],NO_TEXT_LAYER,NONE,,NO_TEXT_LAYER: needs OCR; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:31:43Z,ingest
fefcbf43d19a39c4032de0022da59fceeda66048,5004592-19.2024.8.21.0028,AJ_LIST,2024-10-14,https://www.cb2d.com.br/portal/_uploads/4270e808-8367-4c04-a7ae-240724b24512.pdf,/home/user/Anteparo/data/pdfs/cb2d.com.br/fefcbf43d19a39c4.pdf,3,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 1}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 2}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 3}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 4}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 5}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 6}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 7}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 3, ""section"": 8}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_TOTAL,2026-09-03T23:32:01Z,ingest
36bbc62a709b0a8fcdba2b6496596b2535bc588a,5021496-35.2023.8.21.0001,AJ_LIST,2024-07-09,https://www.cb2d.com.br/portal/_uploads/1c7e1d44-d3a6-4299-ac49-46095f702fbc.pdf,/home/user/Anteparo/data/pdfs/cb2d.com.br/36bbc62a709b0a8f.pdf,8,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:32:01Z,ingest
7bf593c466a73492501454cc160c388ad22cd310,0000335-78.2024.8.26.0260,QGC,,https://gatekeeperaj.com.br/wp-content/uploads/2026/06/RELACAO-CREDORES.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/7bf593c466a73492.pdf,3,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:32:01Z,ingest
075624a952000a68c050423c6d3547895972d6b3,5007435-75.2024.8.21.0021,AJ_LIST,2024-08-21,https://www.cb2d.com.br/portal/_uploads/87b1f001-428b-4c8a-ae00-e84bf634a781.pdf,/home/user/Anteparo/data/pdfs/cb2d.com.br/075624a952000a68.pdf,4,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 1}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 2}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 3}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 4}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 5}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 6}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 7}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 3, ""section"": 8}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_TOTAL,2026-09-03T23:32:01Z,ingest
d07837570c5c6c85b07e27ab2b8b87d63dfe23ce,5007531-46.2021.8.21.0005,AJ_LIST,2024-11-05,https://www.cb2d.com.br/portal/_uploads/3e197128-9049-4520-aa9e-46bc6d4ac183.pdf,/home/user/Anteparo/data/pdfs/cb2d.com.br/d07837570c5c6c85.pdf,9,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 1}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 6, ""section"": 2}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 6, ""section"": 3}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 7, ""section"": 4}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 7, ""section"": 5}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 9, ""section"": 6}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_TOTAL,2026-09-03T23:32:01Z,ingest
5ee09f52739146d7637cdef69e4cf1f13e9ae361,0000335-78.2024.8.26.0260,QGC,,https://gatekeeperaj.com.br/wp-content/uploads/2025/08/Relacao-de-Credores-do-art.-7o-§2o-da-Lei-no-11.101-2005.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/5ee09f52739146d7.pdf,3,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": ""59439.50"", ""count"": null, ""page"": 1, ""section"": 1}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": ""249832.21"", ""count"": null, ""page"": 3, ""section"": 1}]",OK,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:32:01Z,ingest
cbd042396c7d9a74af62a2b48895fce3e4581a63,5000152-26.2023.8.21.0121,AJ_LIST,2023-10-19,https://www.cb2d.com.br/portal/_uploads/7583870e-fc67-4040-836a-b98e144302de.pdf,/home/user/Anteparo/data/pdfs/cb2d.com.br/cbd042396c7d9a74.pdf,3,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:32:01Z,ingest
d22635fabaf75f8eabed317f0ef7fca46f69f397,5308338-84.2023.8.13.0024,AJ_LIST,2026-04-30,https://gatekeeperaj.com.br/wp-content/uploads/2026/05/EDITAL-FERREIRA-M.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/d22635fabaf75f8e.pdf,2,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 1}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 2}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_ROWS,2026-09-03T23:32:01Z,ingest
0081bc638ec8b85541d82b4376c27e9e2c93fa96,1048631-46.2023.8.26.0100,AJ_LIST,2022-05-26,https://gatekeeperaj.com.br/wp-content/uploads/2024/08/Edital-de-Convocacao-dos-Credores-arts.-99-§-1o-e-114-A-da-LREF-DJE.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/0081bc638ec8b855.pdf,2,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:32:01Z,ingest
8e876b3778ba6af1e0329aea00d40304a813d93e,5001013-67.2017.8.21.0009,AJ_LIST,,https://www.cb2d.com.br/portal/_uploads/e189ed86-dfda-4772-9ffe-b88d34154346.pdf,/home/user/Anteparo/data/pdfs/cb2d.com.br/8e876b3778ba6af1.pdf,1,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:32:01Z,ingest
bfb400a37f72e5eec92ef84e3abe1a5c8eb897b0,0000335-78.2024.8.26.0260,QGC,,https://gatekeeperaj.com.br/wp-content/uploads/2025/06/1114604-79.2022.8.26.0100-1.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/bfb400a37f72e5ee.pdf,7,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""288266.39"", ""count"": null, ""page"": 3, ""section"": -1}, {""class"": null, ""currency"": ""BRL"", ""total"": ""11032.06"", ""count"": null, ""page"": 4, ""section"": -1}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:32:01Z,ingest
11c1d7398c6cfb10798844d644f74077da24bb80,5074883-62.2023.8.21.0001,AJ_LIST,2023-05-02,https://rlg-aj.com.br/wp-content/uploads/2023/05/16.-Sentenca-homologatoria-do-Plano-de-Recuperacao-Judicial.pdf,/home/user/Anteparo/data/pdfs/rlg-aj.com.br/11c1d7398c6cfb10.pdf,10,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:32:01Z,ingest
0a0fafe95af54edb878b84b8df62a2a8d3cff6ea,0000335-78.2024.8.26.0260,QGC,,https://gatekeeperaj.com.br/wp-content/uploads/2026/08/QGC-GEMEOS-25.08.2026.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/0a0fafe95af54edb.pdf,6,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""12240463.58"", ""count"": null, ""page"": 1, ""section"": 0}, {""class"": null, ""currency"": ""BRL"", ""total"": ""288266.39"", ""count"": null, ""page"": 2, ""section"": 1}, {""class"": null, ""currency"": ""BRL"", ""total"": ""2020982.80"", ""count"": null, ""page"": 3, ""section"": 1}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:32:01Z,ingest
36d1e87584c6e84556007035fec9b01aac16e9f4,5009369-87.2022.8.21.0005,UNKNOWN,,https://www.cb2d.com.br/portal/_uploads/77d9cfa9-ea92-4dd0-95bd-537ce50c3e2d.pdf,/home/user/Anteparo/data/pdfs/cb2d.com.br/36d1e87584c6e845.pdf,2,[],NO_TEXT_LAYER,NONE,,NO_TEXT_LAYER: needs OCR; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:32:01Z,ingest
ccd53c2118590f4860b1927fe828f3de4e751bc1,5008630-83.2025.8.24.0019,PLAN,2026-05-19,https://rlg-aj.com.br/wp-content/uploads/2026/02/20260519-Aditivo-ao-Plano-de-Recuperacao-Judicial-Madefus.pdf,/home/user/Anteparo/data/pdfs/rlg-aj.com.br/ccd53c2118590f48.pdf,35,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:32:01Z,ingest
8380fdf6b9c4f06d32ed93dfcbff6eed2fd74178,0000335-78.2024.8.26.0260,QGC,,https://gatekeeperaj.com.br/wp-content/uploads/2025/10/Relacao-de-credores-GTP.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/8380fdf6b9c4f06d.pdf,21,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""61015421.17"", ""count"": null, ""page"": 1, ""section"": 1}, {""class"": null, ""currency"": ""BRL"", ""total"": ""5050.03"", ""count"": null, ""page"": 2, ""section"": 3}, {""class"": null, ""currency"": ""BRL"", ""total"": ""373255.41"", ""count"": null, ""page"": 21, ""section"": 6}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:32:10Z,ingest
fbb973d7050d49cab17760453b97114491206339,5008550-51.2025.8.08.0024,PLAN,,https://rlg-aj.com.br/wp-content/uploads/2025/03/15.-Primeiro-Aditivo-ao-Plano-de-Recuperacao-Judicial.pdf,/home/user/Anteparo/data/pdfs/rlg-aj.com.br/fbb973d7050d49ca.pdf,10,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:32:10Z,ingest
91f3d8b80dba78638a472e9127c4a86468b99455,0000335-78.2024.8.26.0260,QGC,,https://gatekeeperaj.com.br/wp-content/uploads/2026/08/QGC-GRUPO-GTP-03.08.2026-1.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/91f3d8b80dba7863.pdf,15,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""69013218.38"", ""count"": null, ""page"": 1, ""section"": 1}, {""class"": null, ""currency"": ""BRL"", ""total"": ""5050.03"", ""count"": null, ""page"": 2, ""section"": 3}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:32:10Z,ingest
2e5a72da4e0ef5192b2951c514d44c841ae22c31,1110501-63.2021.8.26.0100,AJ_LIST,,https://gatekeeperaj.com.br/wp-content/uploads/2023/06/Edital-art.-7o-§2o.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/2e5a72da4e0ef519.pdf,2,"[{""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 1}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_TOTAL,2026-09-03T23:32:11Z,ingest
36d044bb8937886ea16e8558e767ef6707f7670e,1074600-92.2025.8.11.0041,UNKNOWN,2026-04-28,https://rlg-aj.com.br/wp-content/uploads/2026/03/20260424-Plano-de-Recuperacao-Judicial-Vezignazzi.pdf,/home/user/Anteparo/data/pdfs/rlg-aj.com.br/36d044bb8937886e.pdf,78,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:32:45Z,ingest
1af4c840827e3a422ac211a3264bb55d93a89048,1110501-63.2021.8.26.0100,AJ_LIST,2008-08-08,https://gatekeeperaj.com.br/wp-content/uploads/2023/06/Edital-114-A-DJE.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/1af4c840827e3a42.pdf,2,"[{""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 1}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 2}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_TOTAL,2026-09-03T23:32:45Z,ingest
2114cbd2b580d81032656f5e4d50369807c38e06,1110501-63.2021.8.26.0100,AJ_LIST,2022-01-21,https://gatekeeperaj.com.br/wp-content/uploads/2023/07/2a-Lista-de-credores-LR-1.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/2114cbd2b580d810.pdf,2,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:32:45Z,ingest
f2d87b226c5f9e095c1f638c41717cb7d2301f4b,0834048-17.1998.8.26.0100,QGC,,https://gatekeeperaj.com.br/wp-content/uploads/2026/07/QGC-ATUALIZADO-JULHO-28.07.2026.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/f2d87b226c5f9e09.pdf,2,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""4396176.69"", ""count"": null, ""page"": 1, ""section"": 0}, {""class"": null, ""currency"": ""BRL"", ""total"": ""185771.48"", ""count"": null, ""page"": 2, ""section"": 1}, {""class"": null, ""currency"": ""BRL"", ""total"": ""30151.30"", ""count"": null, ""page"": 2, ""section"": 2}, {""class"": null, ""currency"": ""BRL"", ""total"": ""504832.54"", ""count"": null, ""page"": 2, ""section"": 3}, {""class"": null, ""currency"": ""BRL"", ""total"": ""3675421.37"", ""count"": null, ""page"": 2, ""section"": 4}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:32:45Z,ingest
cd9ea9590fab239a9d93b897f7dfc9f114fed8c0,0000335-78.2024.8.26.0260,UNKNOWN,,https://gatekeeperaj.com.br/wp-content/uploads/2024/09/Relacao-de-Credores-HEL.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/cd9ea9590fab239a.pdf,9,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:32:45Z,ingest
1aa81151b89e3f2f3350ba3ca41c8e84db29a303,5021069-77.2019.8.21.0001,QGC,2023-04-10,https://www.cb2d.com.br/portal/_uploads/55a2cd74-2225-4cd8-b989-4bc73f210c3b.pdf,/home/user/Anteparo/data/pdfs/cb2d.com.br/1aa81151b89e3f2f.pdf,1,"[{""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 1}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=1; fell back to PROSE; classIII=NO_TOTAL,2026-09-03T23:32:45Z,ingest
604b3f782218c8580af08ff9e6a3546abcf8340e,0000335-78.2024.8.26.0260,QGC,,https://gatekeeperaj.com.br/wp-content/uploads/2024/11/2a-Relacao-HEL.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/604b3f782218c858.pdf,8,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""16743.10"", ""count"": null, ""page"": 7, ""section"": 0}, {""class"": null, ""currency"": ""BRL"", ""total"": ""66607368.00"", ""count"": null, ""page"": 8, ""section"": 1}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:32:45Z,ingest
d082ae31c1c4458c9864b30afb136236b741e57d,0004986-18.2023.8.16.0083,AJ_LIST,2024-02-22,https://www.cb2d.com.br/portal/_uploads/aedf9fd0-469c-4191-8ab8-e63f110c649f.pdf,/home/user/Anteparo/data/pdfs/cb2d.com.br/d082ae31c1c4458c.pdf,2,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 1}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 2}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 3}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 4}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 5}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 6}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 7}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_ROWS,2026-09-03T23:32:45Z,ingest
b257dcd2085afc5a5eccb9e0ce6353d1dd04c853,0000335-78.2024.8.26.0260,QGC,,https://gatekeeperaj.com.br/wp-content/uploads/2026/07/QGC-HEL-29.07.2026-1.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/b257dcd2085afc5a.pdf,8,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""16743.10"", ""count"": null, ""page"": 7, ""section"": 3}, {""class"": null, ""currency"": ""BRL"", ""total"": ""66607368.00"", ""count"": null, ""page"": 8, ""section"": 4}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:32:45Z,ingest
59cd7a9416ae98cef3b6796927934bd465a414f1,0832522-59.1991.8.26.0100,QGC,,https://gatekeeperaj.com.br/wp-content/uploads/2026/08/QGC-BK.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/59cd7a9416ae98ce.pdf,3,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""4270532.54"", ""count"": null, ""page"": 1, ""section"": 0}, {""class"": null, ""currency"": ""BRL"", ""total"": ""15537.39"", ""count"": null, ""page"": 2, ""section"": 1}, {""class"": null, ""currency"": ""BRL"", ""total"": ""4254995.15"", ""count"": null, ""page"": 3, ""section"": 2}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:32:45Z,ingest
6e9bc102695e2fc5a615a589326c6d7558656553,5003408-08.2023.8.24.0019,AJ_LIST,,https://www.cb2d.com.br/portal/_uploads/76c4de9c-0dff-4099-91ee-111393fb03d1.pdf,/home/user/Anteparo/data/pdfs/cb2d.com.br/6e9bc102695e2fc5.pdf,4,[],OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_ROWS,2026-09-03T23:32:45Z,ingest
2727fa6d8ba51060351834d010c4d4c02548a93d,0000335-78.2024.8.26.0260,UNKNOWN,2025-08-01,https://gatekeeperaj.com.br/wp-content/uploads/2025/11/Relacao-Nominal-de-Credores-Jomar.pdf,/home/user/Anteparo/data/pdfs/gatekeeperaj.com.br/2727fa6d8ba51060.pdf,3,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_TOTAL,2026-09-03T23:32:45Z,ingest
